concurso;data_do_sorteio;bola1;bola2;bola3;bola4;bola5;bola6;ganhadores_sena;cidade;rateio_sena;ganhadores_quina;rateio_quina;ganhadores_quadra;rateio_quadra;valor_acumulado;arrecadacao_total;estimativa_prêmio;acumulado_megadavirada;uf
1450;2012-12-12;26;27;31;38;44;45;0;;0.00;88;30888.14;7146;543.39;27343313.77;46428132.00;33000000.00;53402829.63;NULL
1451;2012-12-15;2;10;11;33;52;57;0;;0.00;164;19191.54;12868;349.41;33141179.59;53760158.00;40000000.00;54231096.19;NULL
1452;2012-12-18;2;14;28;50;57;58;0;;0.00;60;36504.89;5878;532.32;37175930.17;37411840.00;41000000.00;54807489.15;NULL
1453;2012-12-20;6;13;25;32;47;57;0;;0.00;282;10734.25;14237;303.74;42752088.24;51704394.00;48000000.00;55604083.17;NULL
1454;2012-12-22;4;27;29;41;48;52;0;;0.00;144;23883.32;11007;446.36;122411671.25;58744064.00;230000000.00;122411671.25;NULL
1455;2012-12-31;14;32;33;36;41;52;3;"APARECIDA DE GOIÂNIA/GO; FRANCA/SP; SÃO PAULO/SP";81594699.72;1368;27413.18;113258;473.01;0.00;640548924.00;2500000.00;0.00;NULL
1456;2013-1-02;6;8;14;26;36;40;0;;0.00;24;29713.02;2685;379.41;1313627.95;12180490.00;3500000.00;187661.16;NULL
1457;2013-1-05;15;16;34;42;46;59;0;;0.00;96;18748.79;6867;374.43;4629202.83;30743352.00;7500000.00;661314.73;NULL
1458;2013-1-09;2;4;16;33;44;51;0;;0.00;134;15358.12;9515;308.98;8420233.24;35151968.00;13000000.00;1202890.51;NULL
1459;2013-1-12;2;6;30;34;35;52;1;LAGES/SC;13246202.09;147;17821.85;11563;323.66;0.00;44748336.00;13000000.00;1892314.64;NULL
1460;2013-1-16;4;14;27;38;50;52;0;;0.00;103;20925.78;7074;435.26;12296574.51;36815066.00;17000000.00;2459513.28;NULL
1461;2013-1-19;31;36;44;47;49;54;0;;0.00;99;27077.55;6683;573.02;17234665.08;45787974.00;23000000.00;3164954.80;NULL
1462;2013-1-23;5;9;25;27;38;40;1;SÃO PAULO/SP;22470803.48;392;7251.21;12264;331.10;0.00;48551594.00;2000000.00;3912974.58;NULL
1463;2013-1-26;13;22;28;29;40;48;0;;0.00;46;35283.98;4520;512.97;2989852.91;27723126.00;6000000.00;4340096.43;NULL
1464;2013-1-30;2;24;32;50;54;59;0;;0.00;76;23495.23;5570;457.97;19117004.46;30500016.00;25000000.00;4810001.00;NULL
1465;2013-2-02;6;11;16;26;44;53;0;;0.00;117;23295.61;7939;490.45;24137821.57;46555048.00;30000000.00;5527260.60;NULL
1466;2013-2-06;4;6;13;34;37;51;1;RIO DE JANEIRO/RJ;29873254.83;213;14617.47;15287;290.95;0.00;53181258.00;3000000.00;6346608.23;NULL
1467;2013-2-09;23;24;26;41;52;53;1;CONTAGEM/MG;3097080.96;75;22416.97;3925;611.92;0.00;28717388.00;1500000.00;6789048.38;NULL
1468;2013-2-13;1;2;10;19;20;37;1;VOLTA REDONDA/RJ;1542491.77;179;4677.95;6493;184.23;0.00;14302608.00;2000000.00;7009404.35;NULL
1469;2013-2-16;4;13;35;54;56;58;0;;0.00;105;15231.81;6920;330.16;14475394.97;27317922.00;19000000.00;7430283.35;NULL
1470;2013-2-20;2;34;36;38;51;55;2;"IÚNA/ES; CÓRREGO NOVO/MG";9438162.39;172;13889.98;9203;370.85;0.00;40807202.00;3000000.00;8058987.62;NULL
1471;2013-2-23;10;25;33;36;40;58;0;;0.00;92;17770.13;5159;452.70;3011569.17;27924488.00;6500000.00;8489211.81;NULL
1472;2013-2-27;12;18;23;25;45;50;0;;0.00;130;13563.89;7002;359.75;6259763.90;30118576.00;10000000.00;8953239.64;NULL
1473;2013-3-02;2;12;33;57;58;60;0;;0.00;121;18428.91;8300;383.80;10367470.95;38088322.00;15000000.00;9540054.94;NULL
1475;2013-3-09;12;13;37;44;48;51;1;COTIA/SP;16179244.60;111;20277.36;9065;354.70;0.00;38445112.00;3000000.00;10757381.79;NULL
1476;2013-3-13;4;10;26;37;47;57;0;;0.00;58;25819.12;4681;457.01;2758568.78;25578566.00;7000000.00;11151463.06;NULL
1477;2013-3-16;3;4;46;50;56;59;0;;0.00;58;33527.40;4036;688.30;6340706.88;33215034.00;10000000.00;11663197.09;NULL
1478;2013-3-20;10;27;37;40;47;55;0;;0.00;56;35716.33;4924;580.28;10025127.83;34163442.00;15000000.00;12189542.95;NULL
1479;2013-3-23;21;48;50;54;57;60;0;;0.00;59;40564.43;5006;682.98;26112714.84;40879372.00;32000000.00;12819359.12;NULL
1480;2013-3-27;9;14;21;26;36;52;1;TERESÓPOLIS/RJ;31618202.79;151;19792.67;11395;374.68;0.00;51049112.00;2500000.00;13605857.42;NULL
1481;2013-3-30;17;27;28;40;44;55;0;;0.00;46;28132.97;3154;586.15;2383898.76;22104474.00;5200000.00;13946414.38;NULL
1482;2013-4-03;6;9;11;34;41;53;0;;0.00;79;20782.22;5433;431.69;5408258.78;28043090.00;9000000.00;14378465.82;NULL
1483;2013-4-06;1;35;39;53;55;56;0;;0.00;53;38750.70;4817;609.08;9191551.17;35080218.00;13000000.00;14918936.18;NULL
1484;2013-4-10;17;20;24;29;49;53;0;;0.00;85;25680.65;7114;438.34;24978254.24;37284786.00;30000000.00;15493371.66;NULL
1485;2013-4-13;4;27;30;36;54;59;0;;0.00;212;14575.86;12408;355.77;30670509.92;52780898.00;37000000.00;16306551.06;NULL
1486;2013-4-17;1;6;10;34;40;54;1;LONDRINA/PR;37137524.71;174;20176.24;12128;413.52;0.00;59964778.00;2500000.00;17230410.34;NULL
1487;2013-4-20;4;9;17;23;28;53;0;;0.00;198;8062.23;9593;237.72;2940589.52;27266336.00;6500000.00;17650494.57;NULL
1488;2013-4-24;4;22;25;38;45;51;1;HORTOLÂNDIA/SP;6092267.98;144;11881.33;7105;344.00;0.00;29223638.00;2800000.00;18100734.36;NULL
1489;2013-4-27;1;15;24;26;28;48;1;CAMPO GRANDE/MS;2867241.35;86;18098.87;5462;407.09;0.00;26586222.00;17000000.00;18510340.29;NULL
1490;2013-5-02;1;3;31;32;43;52;0;;0.00;73;26934.64;4902;573.01;16896662.04;33584654.00;20500000.00;19027768.93;NULL
1491;2013-5-04;6;26;45;50;56;60;0;;0.00;74;31442.92;5450;609.90;21182827.87;39743064.00;25000000.00;19640078.34;NULL
1492;2013-5-08;4;9;18;44;46;48;1;NEPOMUCENO/MG;26460707.33;232;12349.72;12719;321.80;0.00;48938634.00;2400000.00;20394061.14;NULL
1493;2013-5-11;7;12;24;27;30;49;2;"SALVADOR/BA; CAMPINAS/SP";1471764.39;137;11663.62;9075;251.54;0.00;27293590.00;2500000.00;20814565.27;NULL
1494;2013-5-15;2;14;24;28;35;50;0;;0.00;68;20542.92;5746;347.30;14329345.31;23860410.00;19000000.00;21182175.42;NULL
1495;2013-5-18;4;13;14;44;49;57;0;;0.00;140;16899.84;9828;343.91;18687724.13;40412652.00;24000000.00;21804800.99;NULL
1496;2013-5-22;14;18;28;41;47;54;0;;0.00;106;25446.39;8337;462.19;23656465.87;46072184.00;29000000.00;22514621.25;NULL
1497;2013-5-25;4;5;7;27;45;58;0;;0.00;252;11685.01;17540;239.82;29080768.61;50296330.00;34500000.00;23289521.66;NULL
1498;2013-5-29;6;11;27;40;46;49;0;;0.00;237;14636.95;14820;334.38;35470952.42;59252370.00;43000000.00;24202405.07;NULL
1499;2013-6-01;8;22;26;33;37;54;1;PEDRA PRETA/MT;43036617.07;295;13922.29;18276;321.03;0.00;70151904.00;22000000.00;25283214.32;NULL
1500;2013-6-05;10;18;31;43;57;59;1;MIRANTE DO PARANAPANEMA/SP;22610179.37;81;30598.43;7055;501.86;0.00;42334170.00;3000000.00;25935444.12;NULL
1501;2013-6-08;1;7;13;29;37;54;1;Uruara/PA;3144718.24;238;7172.83;11210;217.55;0.00;29159100.00;3000000.00;26384689.60;NULL
1502;2013-6-12;6;22;43;51;52;57;0;;0.00;48;31688.04;3580;606.95;2801889.58;25980254.00;6000000.00;26784959.56;NULL
1503;2013-6-15;3;4;16;22;36;42;0;;0.00;111;16427.17;8448;308.34;6160813.94;31145306.00;10000000.00;27264805.91;NULL
1504;2013-6-19;2;10;12;30;41;42;0;;0.00;74;25045.42;5957;444.46;20439900.82;31656794.00;25000000.00;27752532.60;NULL
1505;2013-6-22;1;2;6;9;16;32;0;;0.00;263;9151.90;15199;226.23;24873756.07;41112500.00;29500000.00;28385940.50;NULL
1506;2013-6-26;3;14;18;34;42;49;0;;0.00;182;13681.20;10892;326.58;29460557.82;42530682.00;35000000.00;29041197.91;NULL
1507;2013-6-29;24;46;50;51;52;56;0;;0.00;93;34293.63;7021;648.93;35335598.46;54475754.00;42000000.00;29880489.43;NULL
1508;2013-7-03;17;18;30;35;39;58;2;"TERESÓPOLIS/RJ; SÃO PAULO/SP";21168975.92;115;33054.59;10276;528.45;0.00;64928654.00;2500000.00;30880825.64;NULL
1509;2013-7-06;1;6;27;46;51;59;0;;0.00;71;22607.95;5633;407.08;18579983.72;27417412.00;22000000.00;31303237.45;NULL
1510;2013-7-10;1;8;17;44;46;53;1;PONTA GROSSA/PR;22933056.04;95;24874.70;9101;370.93;0.00;40363448.00;2700000.00;31925104.94;NULL
1511;2013-7-13;4;8;17;29;31;45;0;;0.00;138;11883.51;7658;305.92;3020912.81;28011126.00;6500000.00;32356663.93;NULL
1512;2013-7-17;11;28;35;42;46;58;0;;0.00;94;19009.23;5874;434.57;6312511.60;30521036.00;10000000.00;32826892.34;NULL
1513;2013-7-20;17;28;31;56;57;58;0;;0.00;44;47603.75;4837;618.61;10170920.65;35776730.00;14500000.00;33378093.65;NULL
1514;2013-7-24;16;17;23;42;59;60;1;TOLEDO/PR;14061405.08;66;31999.66;6219;485.14;0.00;36074146.00;14000000.00;33933877.16;NULL
1515;2013-7-27;4;13;14;18;49;59;1;SAPUCAIA DO SUL/RS;15200594.63;111;17732.26;8567;328.21;0.00;33619702.00;2500000.00;34451845.80;NULL
1516;2013-7-31;4;18;20;34;45;60;1;NOVO PROGRESSO/PA;2581185.45;56;25021.69;3946;507.28;0.00;23933796.00;2500000.00;34820586.59;NULL
1517;2013-8-03;7;17;38;45;52;56;0;;0.00;60;25710.14;5366;410.68;2841647.55;26348906.00;6000000.00;35226536.24;NULL
1518;2013-8-06;8;9;28;41;48;55;0;;0.00;28;36256.85;2892;501.47;4711737.63;17340232.00;6700000.00;35493691.99;NULL
1519;2013-8-08;5;6;15;23;56;59;0;;0.00;72;21543.33;5886;376.46;16228282.25;26494284.00;21000000.00;35901881.44;NULL
1520;2013-8-10;7;31;35;36;46;48;0;;0.00;43;53442.81;5886;557.74;20461515.75;39252254.00;25000000.00;36506629.10;NULL
1521;2013-8-14;11;14;18;30;33;39;1;NOVA IGUAÇU/RJ;25313774.00;134;19657.33;9266;406.10;0.00;44992102.00;2500000.00;37199808.87;NULL
1522;2013-8-17;5;8;23;32;33;56;0;;0.00;93;16446.20;6765;322.98;2817494.59;26124950.00;6000000.00;37602308.11;NULL
1523;2013-8-21;22;25;31;39;41;44;0;;0.00;61;27846.83;4254;570.44;5946598.97;29014322.00;9500000.00;38049323.03;NULL
1524;2013-8-24;2;12;40;46;52;53;0;;0.00;53;38596.27;4637;630.21;21532147.87;34940408.00;26000000.00;38587639.37;NULL
1525;2013-8-28;2;26;30;35;46;54;0;;0.00;67;36863.34;6260;563.63;26081860.01;42186772.00;32000000.00;39237598.27;NULL
1526;2013-8-31;10;16;28;47;51;59;1;SÃO PAULO/SP;31746274.15;149;20637.37;10735;409.20;0.00;52522740.00;2500000.00;40046800.31;NULL
1527;2013-9-04;16;32;36;42;44;48;0;;0.00;92;14866.46;5439;359.23;2519473.73;23361580.00;5200000.00;40406725.15;NULL
1528;2013-9-06;4;13;15;19;36;58;0;;0.00;101;12591.67;7347;247.28;4862186.40;21722580.00;7500000.00;40741398.40;NULL
1529;2013-9-11;11;15;17;34;35;49;1;CAMPINA GRANDE DO SUL/PR;8144582.40;75;23758.30;6622;384.40;0.00;30435704.00;15000000.00;41210312.13;NULL
1530;2013-9-14;10;16;28;33;48;53;2;"GUARULHOS/SP; Ribeirão Preto/SP";7800140.92;138;15973.07;9644;326.52;0.00;37650804.00;2500000.00;41790386.73;NULL
1531;2013-9-18;12;13;24;41;42;44;0;;0.00;108;12777.02;5944;331.64;2541953.77;23570024.00;5500000.00;42153523.00;NULL
1532;2013-9-21;2;11;23;31;42;44;3;"PONTA PORÃ/MS; SÃO PAULO/SP";1934416.36;91;19455.14;5676;445.58;0.00;30240050.00;2500000.00;42619422.34;NULL
1533;2013-9-25;13;21;29;34;47;57;0;;0.00;89;15085.80;5659;338.93;2473276.87;22933224.00;5200000.00;42972747.62;NULL
1534;2013-9-28;1;12;28;29;34;48;1;ITALVA/RJ;5734618.57;89;19892.61;6196;408.19;0.00;30240480.00;12300000.00;43438653.59;NULL
1535;2013-10-02;8;9;25;41;54;55;0;;0.00;63;30780.52;6058;457.28;13376862.66;33122518.00;17000000.00;43948962.26;NULL
1536;2013-10-05;13;18;29;32;50;58;0;;0.00;89;27340.47;7408;469.24;17859260.43;41562606.00;23000000.00;44589304.81;NULL
1537;2013-10-09;6;10;33;50;51;56;1;VITÓRIA/ES;23232379.04;209;13956.16;11870;351.04;0.00;49821730.00;2500000.00;45356893.20;NULL
1538;2013-10-11;23;27;35;52;53;57;1;RIBEIRÃOZINHO/MT;2163459.28;132;8897.35;5238;320.31;0.00;20060470.00;2500000.00;45665958.83;NULL
1539;2013-10-16;8;10;20;26;49;58;0;;0.00;53;27254.69;4366;472.64;14133639.10;24673116.00;17500000.00;46046090.11;NULL
1540;2013-10-19;3;17;27;32;47;54;0;;0.00;299;8340.81;14429;246.91;18727668.11;42597696.00;23000000.00;46702379.98;NULL
1541;2013-10-23;5;24;37;44;49;58;0;;0.00;205;13154.60;12026;320.34;23695260.85;46061530.00;29000000.00;47412036.10;NULL
1542;2013-10-26;7;11;12;30;39;57;0;;0.00;154;20868.02;11783;389.62;29615187.77;54891958.00;37000000.00;48257739.96;NULL
1543;2013-10-30;7;15;20;23;30;41;0;;0.00;182;21370.06;13138;422.91;36779781.70;66433014.00;45000000.00;49281253.40;NULL
1544;2013-11-01;2;21;30;35;45;50;0;;0.00;152;26624.88;10385;556.70;63155442.89;69125452.00;75000000.00;50346248.42;NULL
1546;2013-11-09;4;17;38;44;53;60;0;;0.00;100;17358.44;6673;371.61;3197606.56;29649502.00;6500000.00;53280715.85;NULL
1547;2013-11-13;2;9;10;18;21;28;1;RECIFE/PE;6867422.89;227;8776.15;11559;246.21;0.00;34028022.00;2500000.00;53804975.33;NULL
1548;2013-11-16;19;41;42;44;47;54;0;;0.00;45;31037.69;3429;581.88;2572861.18;23856610.00;5700000.00;54172526.94;NULL
1549;2013-11-20;10;12;16;20;32;53;1;LONDRINA/PR;5772796.80;66;26319.82;6564;378.05;0.00;29671098.00;23000000.00;54629660.61;NULL
1550;2013-11-23;9;13;21;27;36;56;1;MONTANHA/ES;23634735.21;229;11349.56;14109;263.16;0.00;44393694.00;2500000.00;55313620.88;NULL
1551;2013-11-27;2;15;19;21;23;38;1;BOA VISTA/RR;2820316.51;131;11687.25;7631;286.61;0.00;26151116.00;3000000.00;55716523.25;NULL
1552;2013-11-30;7;18;24;26;39;46;0;;0.00;122;13693.19;7839;304.44;3077362.89;28534554.00;6500000.00;56156146.53;NULL
1553;2013-12-04;20;21;22;29;46;60;0;;0.00;48;39092.63;3788;707.66;6533974.54;32051102.00;11000000.00;56649948.22;NULL
1554;2013-12-07;30;32;49;50;52;53;0;;0.00;60;37772.91;4098;790.06;22222363.27;38711366.00;27500000.00;57246362.58;NULL
1555;2013-12-11;2;5;23;33;52;59;0;;0.00;167;16791.74;13033;307.37;27388034.29;47898192.00;33000000.00;57984315.60;NULL
1556;2013-12-14;1;4;7;10;11;52;0;;0.00;549;6125.83;26705;179.90;33583180.67;57443904.00;40000000.00;58869336.52;NULL
1557;2013-12-17;4;16;18;31;45;46;0;;0.00;123;20612.58;8744;414.21;38253558.38;43305632.00;44000000.00;59536533.35;NULL
1558;2013-12-19;7;15;17;31;42;54;0;;0.00;186;18644.94;11538;429.38;44641902.75;59235314.00;53000000.00;60449153.98;NULL
1560;2013-12-31;20;30;36;38;47;53;4;"MACEIÓ/AL; TEOFILÂNDIA/BA; CURITIBA/PR; PALOTINA/PR";56169465.02;1147;38701.20;90376;701.67;0.00;758218978.00;1500000.00;0.00;NULL
1561;2014-1-02;23;26;28;54;55;60;0;;0.00;20;25914.28;1669;443.62;954736.58;8852704.00;3000000.00;136390.97;NULL
1562;2014-1-04;10;12;23;37;47;51;0;;0.00;59;22007.62;4384;423.11;3346617.51;22178488.00;5800000.00;478088.26;NULL
1563;2014-1-09;1;6;13;20;36;43;1;ARROIO GRANDE/RS;6872625.83;202;9475.83;10395;263.05;0.00;32694576.00;2500000.00;981803.74;NULL
1564;2014-1-11;25;38;44;46;53;54;1;RIO DE JANEIRO/RJ;3219906.28;71;24619.00;5602;445.74;0.00;29856274.00;9000000.00;1441790.38;NULL
1565;2014-1-15;18;37;39;41;43;51;0;;0.00;52;38754.07;5157;558.24;10056109.18;34421316.00;15000000.00;1972109.22;NULL
1567;2014-1-22;2;15;30;38;48;53;0;;0.00;59;25222.12;4463;476.33;2741246.19;25417944.00;6000000.00;3040166.48;NULL
1568;2014-1-25;19;24;25;28;42;58;0;;0.00;103;18255.37;7192;373.49;6204962.36;32116978.00;10000000.00;3534983.09;NULL
1569;2014-1-29;5;15;18;31;42;53;0;;0.00;81;25568.62;6718;440.40;21628185.40;35375222.00;27000000.00;4079998.49;NULL
1570;2014-2-01;15;18;24;42;46;56;0;;0.00;225;13231.54;11903;357.30;27112310.39;50851026.00;34000000.00;4863444.93;NULL
1571;2014-2-05;3;29;32;46;55;60;0;;0.00;176;20467.75;11857;434.02;33748171.78;61530392.00;41000000.00;5811425.14;NULL
1572;2014-2-08;20;27;42;45;46;47;0;;0.00;93;46724.09;11613;534.54;41752746.75;74221658.00;50000000.00;6954935.86;NULL
1573;2014-2-12;7;16;21;35;36;38;0;;0.00;230;23076.78;19015;398.75;51530013.98;90658778.00;62000000.00;8351688.34;NULL
1574;2014-2-15;6;27;28;33;46;48;0;;0.00;459;14318.71;29794;315.12;90042313.82;112259582.00;105000000.00;10081237.88;NULL
1576;2014-2-22;13;15;21;26;30;46;0;;0.00;88;21264.00;5886;454.16;3447005.08;31962026.00;7000000.00;13639608.44;NULL
1577;2014-2-26;11;14;25;32;51;59;1;RIO DE JANEIRO/RJ;7599721.82;86;26213.16;6004;536.38;0.00;38505670.00;2500000.00;14232853.70;NULL
1578;2014-3-01;3;6;30;37;53;56;0;;0.00;107;16801.81;6347;404.64;3311724.97;30707654.00;5000000.00;14705957.28;NULL
1579;2014-3-05;25;34;40;49;51;60;0;;0.00;23;47748.72;2180;719.67;26955151.45;18758424.00;33000000.00;14994962.69;NULL
1580;2014-3-08;1;6;14;17;33;36;2;"RIO DE JANEIRO/RJ; SÃO PAULO/SP";16776243.36;378;9474.63;20400;250.79;0.00;61173162.00;2500000.00;15937439.15;NULL
1581;2014-3-12;14;15;25;30;31;34;0;;0.00;41;41234.00;4202;574.75;3114252.13;28876606.00;7000000.00;16382332.33;NULL
1582;2014-3-15;1;4;13;17;38;48;1;SÃO PAULO/SP;7343875.35;125;18368.65;10807;303.51;0.00;39218778.00;3000000.00;16986564.23;NULL
1583;2014-3-19;2;9;17;18;45;47;0;;0.00;130;12721.86;7907;298.80;3046550.39;28248848.00;6500000.00;17421785.73;NULL
1584;2014-3-22;3;22;27;28;50;54;0;;0.00;97;22466.84;7379;421.90;20262421.25;37223782.00;25000000.00;17995281.33;NULL
1585;2014-3-26;2;43;47;48;49;55;0;;0.00;103;28656.30;8235;512.03;25699576.97;50415508.00;33000000.00;18772017.88;NULL
1586;2014-3-29;8;39;43;46;47;58;0;;0.00;150;25052.84;10556;508.57;32622073.40;64188188.00;40000000.00;19760945.96;NULL
1587;2014-4-02;8;19;21;30;52;56;0;;0.00;179;25221.63;12440;518.45;40938574.57;77113964.00;50000000.00;20949017.56;NULL
1588;2014-4-05;23;29;32;36;45;49;2;"UBERLÂNDIA/MG; SÃO PAULO/SP";25541942.10;353;15601.86;21216;370.84;0.00;94071416.00;2500000.00;22398347.52;NULL
1589;2014-4-09;4;5;11;19;41;51;0;;0.00;87;19464.78;7815;309.55;24453798.07;28925144.00;30000000.00;22843988.51;NULL
1590;2014-4-12;7;20;34;40;44;55;0;;0.00;89;37931.98;8050;599.10;30672645.09;57663666.00;38000000.00;23732395.24;NULL
1591;2014-4-16;4;10;23;33;38;55;1;FIGUEIRÃO/MS;37626306.90;278;13578.58;16180;333.29;0.00;64477166.00;2000000.00;24725775.52;NULL
1592;2014-4-19;31;36;38;41;42;49;0;;0.00;23;57425.97;2341;806.00;2433047.61;22560202.00;5000000.00;25073353.76;NULL
1593;2014-4-23;4;9;17;18;21;38;1;RESTINGA/SP;5259292.04;136;11281.23;8689;252.24;0.00;26206082.00;3000000.00;25477102.98;NULL
1594;2014-4-26;6;7;8;23;43;53;0;;0.00;71;24708.01;6341;395.22;16848508.95;29964214.00;22000000.00;25938752.61;NULL
1595;2014-4-30;2;5;8;42;46;59;2;RIBEIRÃO PRETO/SP;10975751.52;236;11738.12;12387;319.48;0.00;47317026.00;2000000.00;26667751.78;NULL
1596;2014-5-03;1;5;7;10;12;45;1;Curitiba/PR;2826993.10;380;4038.56;16970;129.19;0.00;26213024.00;3000000.00;27071607.95;NULL
1597;2014-5-07;5;10;16;44;50;52;0;;0.00;57;28914.82;5638;417.61;3036056.24;28151542.00;7000000.00;27505330.29;NULL
1598;2014-5-10;29;31;36;42;47;53;0;;0.00;121;17829.91;6776;454.84;7010250.78;36850340.00;12000000.00;28073072.37;NULL
1599;2014-5-14;3;10;15;35;36;58;1;LOANDA/PR;11882469.39;135;19591.99;8922;423.49;0.00;45177182.50;18000000.00;28769103.61;NULL
1600;2014-5-17;9;23;32;35;46;57;1;PETRÓPOLIS/RJ;17751928.34;110;26147.87;8443;486.66;0.00;49128762.50;2500000.00;29526015.66;NULL
1601;2014-5-21;8;10;24;45;56;60;0;;0.00;90;19047.65;5373;455.79;3157899.01;29281317.50;7000000.00;29977144.11;NULL
1602;2014-5-24;8;12;22;35;40;44;1;RIO DE JANEIRO/RJ;7222388.90;69;31977.36;6039;521.94;0.00;37687595.00;3000000.00;30557785.55;NULL
1603;2014-5-28;13;20;27;31;53;60;0;;0.00;64;25486.21;4652;500.89;3004689.56;27860697.50;7000000.00;30987026.93;NULL
1604;2014-5-31;2;21;24;27;40;51;0;;0.00;62;35017.62;5333;581.57;19276829.60;37083880.00;25000000.00;31558367.10;NULL
1605;2014-6-04;9;19;21;30;31;42;0;;0.00;87;34579.33;6694;642.02;24818622.91;51385750.00;32000000.00;32350051.87;NULL
1607;2014-6-11;7;31;32;41;51;52;0;;0.00;91;18299.40;2820;843.58;3067558.10;28443640.00;7000000.00;33756941.77;NULL
1608;2014-6-14;5;6;17;43;54;59;0;;0.00;79;25432.55;5998;478.53;6768663.83;34318150.00;11000000.00;34285671.16;NULL
1609;2014-6-18;2;6;13;26;53;60;0;;0.00;140;14826.54;8573;345.88;24995950.53;35454782.50;30000000.00;34831912.32;NULL
1610;2014-6-21;1;4;9;35;36;53;0;;0.00;173;15606.46;9626;400.68;29969484.28;46116617.50;36000000.00;35542417.17;NULL
1611;2014-6-25;24;28;47;50;51;58;0;;0.00;97;32077.50;6367;698.13;35701227.50;53147042.50;43000000.00;36361237.63;NULL
1612;2014-6-28;6;13;17;36;42;51;2;"FEIRA DE SANTANA/BA; RIO DE JANEIRO/RJ";21337822.84;261;14506.18;16822;321.52;0.00;64669627.50;3000000.00;37357583.11;NULL
1613;2014-7-02;4;18;31;44;46;49;0;;0.00;103;16406.04;5801;416.14;3112828.98;28863410.00;7000000.00;37802272.98;NULL
1614;2014-7-05;14;17;21;27;43;49;1;SÃO PAULO/SP;6912438.29;149;13843.25;7458;395.09;0.00;35231515.00;20000000.00;38345074.33;NULL
1615;2014-7-09;5;20;26;31;33;44;0;;0.00;71;30288.72;5701;538.87;19419358.68;36732132.50;25000000.00;38910995.23;NULL
1616;2014-7-12;28;31;40;42;46;58;0;;0.00;185;17075.01;6475;696.93;25238343.30;53955980.00;32000000.00;39742278.76;NULL
1617;2014-7-16;3;23;26;31;47;54;2;"UBERLÂNDIA/MG; SANTO ANDRÉ/SP";16075904.16;265;14162.36;13116;408.77;0.00;64104445.00;3000000.00;40729916.63;NULL
1618;2014-7-19;9;20;24;43;51;52;1;FLORESTA/PR;3400793.67;32;57692.04;3161;834.34;0.00;31533535.00;3000000.00;41215744.32;NULL
1619;2014-7-23;5;8;17;42;46;47;0;;0.00;92;18392.04;7438;324.98;17707151.21;28901780.00;22000000.00;41661025.35;NULL
1620;2014-7-26;13;23;27;34;38;57;0;;0.00;136;21094.54;9539;429.64;22991887.94;49002217.50;28000000.00;42415987.76;NULL
1621;2014-7-30;10;22;24;38;39;49;1;PORTO ALEGRE/RS;29279523.38;81;42139.35;6823;714.66;0.00;58301500.00;3000000.00;43314221.40;NULL
1622;2014-8-02;4;5;7;21;45;53;0;;0.00;107;17975.91;7833;350.79;3543145.63;32853480.00;6500000.00;43820385.08;NULL
1623;2014-8-05;33;43;49;50;56;59;0;;0.00;28;45968.32;1825;1007.52;5914143.04;21984847.50;10000000.00;44159099.02;NULL
1624;2014-8-07;2;27;32;41;47;58;0;;0.00;76;27192.42;4576;645.17;23105539.15;35299480.00;28000000.00;44702947.47;NULL
1625;2014-8-09;11;22;36;40;45;52;0;;0.00;77;38667.21;6419;662.62;28590177.11;50855782.50;35000000.00;45486467.18;NULL
1626;2014-8-13;3;5;14;35;43;52;0;;0.00;158;24628.84;12451;446.47;35758465.17;66467267.50;44000000.00;46510508.34;NULL
1628;2014-8-20;26;29;34;38;50;60;0;;0.00;36;48159.74;2795;886.14;3193751.09;29613752.50;6600000.00;48192781.54;NULL
1629;2014-8-23;4;20;24;35;47;59;0;;0.00;92;24320.52;5701;560.67;25261484.27;38217960.00;33000000.00;48781594.15;NULL
1630;2014-8-27;1;7;30;43;44;54;0;;0.00;81;39324.58;6412;709.67;31129126.44;54407152.50;38000000.00;49619828.76;NULL
1631;2014-8-30;4;29;44;47;48;60;0;;0.00;140;26864.44;9659;556.25;38057323.60;64241047.50;46000000.00;50609571.23;NULL
1632;2014-9-03;6;18;24;27;56;59;1;Ribeirão Preto/SP;46770615.69;244;19385.55;16339;413.56;0.00;80793170.00;3000000.00;51854327.26;NULL
1633;2014-9-06;1;2;11;13;36;49;0;;0.00;99;18634.31;7430;354.70;3398309.14;31510497.50;7000000.00;52339800.01;NULL
1634;2014-9-10;9;10;23;33;44;51;1;Curitiba/PR;7065301.82;110;18096.85;6257;454.49;0.00;34001840.00;22000000.00;52863656.12;NULL
1635;2014-9-13;8;23;28;30;32;51;0;;0.00;112;25026.29;6874;582.51;23124391.25;47876382.50;30000000.00;53601273.12;NULL
1636;2014-9-17;19;26;33;35;51;52;0;;0.00;90;38637.27;8474;586.22;29530043.53;59395800.00;37000000.00;54516366.32;NULL
1637;2014-9-20;1;5;24;47;55;56;0;;0.00;144;28113.34;11489;503.37;36987476.12;69148332.50;45000000.00;55581713.86;NULL
1638;2014-9-24;1;2;38;41;42;58;0;;0.00;143;34576.39;9363;754.40;46095623.18;84454425.00;55000000.00;56882877.73;NULL
1639;2014-9-27;16;29;34;35;49;51;2;"COLATINA/ES; CAMPO GRANDE/MS";28473749.18;228;25837.80;13321;631.76;0.00;100622977.50;30000000.00;58433145.63;NULL
